title
"['do', 'not', 'buy', 'this', '!']"
"['very', 'smooth']"
"['lonehand', 'wiskey']"
['tasty']
"['lone', 'hand']"
"['great', 'whiskey']"
['nan']
"['night', 'owl']"
['nan']
"['mediocre', 'at', 'best']"
"['run', '!', '!', '!']"
"['a', 'poor', 'attempt', 'to', 'be', 'jack', 'd']"
"['great', 'taste', 'for', 'the', 'price', 'you', 'pay']"
"['lonehand', 'whiskey']"
"['very', 'drinkable']"
"['disapointing', 'at', 'best']"
"['great', 'value']"
"['not', 'the', 'worst', '?']"
"['no', 'too', 'shabby', '!']"
"['my', 'new', 'favorite', '!', '!']"
"['good', 'everyday', 'whiskey']"
"['good', 'name', 'unique']"
"['good', 'for', 'this', 'beginner']"
"['not', 'drinkable', 'by', 'itself']"
"['taste', 'like', 'jack']"
['nan']
"['because', 'she', 'said', 'so', '!']"
"['nice', 'aroma', 'from', 'bottle', 'and', 'smooth', 'clean', 'finsih']"
"['a', 'good', 'whiskey', 'that', 'takes', 'some', 'getting', 'used', 'to']"
['smooth']
"['good', 'and', 'smooth']"
"['buy', 'this', 'whiskey']"
['nan']
"['very', 'smooth']"
"['easy', 'to', 'drink']"
"['lonehand', 'whiskey', 'and', 'borrasca', 'review']"
"['just', 'ok']"
"['great', 'taste']"
"['2', 'ratings', 'only', 'reviews']"
"['1', 'review', 'in', 'another', 'language']"
"['taste', 'just', 'like', 'jack', '!']"
"['smooth', 'and', 'gains', 'flavor', 'as', 'it', 'breathes']"
"['sipping', 'whiskey']"
"['gotta', 'love', 'this', 'incredible', 'whiskey', '!', '!', '!']"
"['good', 'taste']"
"['not', 'bad']"
"['great', 'for', 'the', 'price']"
['meh']
['nan']
['nan']
['good']
"['a', 'surprise', '!']"
"['cheap', 'tn', 'whiskey']"
"['pretty', 'smooth']"
"['delicious', 'and', 'a', 'bargain']"
"['yuck', '!', '!']"
"['ok', 'for', 'the', 'price']"
"['mmmm', '!', 'whiskey']"
"['pretty', 'good', '!']"
"['nothing', 'but', 'tails']"
"['great', 'taste']"
"['smooth', 'and', 'gentle']"
"['so', 'so']"
"['great', 'taste']"
"['great', 'budget', 'bourbon']"
['sour']
"['much', 'better', 'whiskeys', 'to', 'try', 'in', 'same', 'price', 'range']"
"['a', 'great', 'jack', 'knock', 'off', 'for', 'a', 'discount']"
"['generally', 'bland', 'not', 'flavorful', 'enough', 'for', 'me']"
"['great', 'taste']"
"['2', 'ratings', 'only', 'reviews']"
"['1', 'review', 'in', 'another', 'language']"
"['good', 'taste', 'familiar']"
"['not', 'the', 'quality', 'it', 's', 'been', 'before']"
"['awful', '!']"
"['a', 'great', 'bang', 'for', 'the', 'buck']"
"['great', 'bourbon']"
"['mix', 'or', 'straight', 'works', 'for', 'me']"
"['weird', 'flavor', 'poor', 'value']"
"['great', 'tasting', 'whiskey']"
"['my', 'go', 'to', 'whiskey']"
"['every', 'day', 'sipping', 'whiskey']"
"['pretty', 'average']"
"['not', 'good']"
"['probably', 'good', 'mixed']"
"['odd', 'taste']"
"['lone', 'hand', 'whiskey']"
"['great', 'taste', '!']"
['nan']
['lonehand']
"['barrel', 'aroma', 'and', 'taste']"
"['great', 'body', 'and', 'flavor']"
['nan']
['nan']
"['horrible', 'headaches', 'why', 'sell', 'the', 'stuff', '?']"
['nan']
"['good', 'whiskey', 'for', 'the', 'price']"
"['good', 'price', 'and', 'good', 'taste']"
"['great', '!', 'knockoff', 'jack', 'daniels']"
"['good', 'as', 'the', 'big', 'name', 'brand']"
"['smooth', 'and', 'comforting']"
"['very', 'smooth']"
"['2', 'ratings', 'only', 'reviews']"
"['1', 'review', 'in', 'another', 'language']"
"['good', 'clone']"
"['great', 'on', 'the', 'rocks']"
"['kinda', 'smooth']"
['horrible']
"['not', 'great', 'neat']"
"['run', 'away']"
['features']
"['just', 'an', 'ok', 'sour', 'mash', 'whiskey']"
"['bootleg', 'jack']"
"['nice', 'taste']"
"['a', 'little', 'sweet']"
"['it', 's', 'good', 'and', 'the', 'price', 'is', 'right']"
"['good', 'taste']"
"['great', 'taste']"
['nan']
['i']
"['so', 'relaxing']"
"['smooth', 'on', 'its', 'own']"
"['cool', 'name']"
['nan']
"['good', 'whiskey']"
"['good', 'for', 'mixers']"
"['expert', 'help']"
"['very', 'smooth']"
['nan']
"['unexpected', 'taste']"
['nan']
"['not', 'so', 'much']"
"['pure', 'junk']"
"['not', 'bad']"
"['2', 'ratings', 'only', 'reviews']"
"['1', 'review', 'in', 'another', 'language']"
"['not', 'good']"
"['can', 't', 'get', 'into', 'the', 'bottle', 'easily', 'need', 'super', 'man']"
['nan']
"['not', 'this', 'year']"
"['longhand', 'is', 'worth', 'it']"
['nan']
"['mmmmm', 'good', '!']"
['nan']
"['popcorn', 'buttery', 'smooth', 'and', 'sweet', 'w/', 'no', 'burn']"
"['so', 'horrible', 'had', 'to', 'be', 'a', 'bad', 'batch']"
['nan']
"['do', 'not', 'try', 'this']"
"['bottom', 'of', 'the', 'barrel']"
['nan']
"['not', 'good']"
"['horrible', 'swill']"
['mediocre']
"['not', 'well', 'aged', 'and', 'not', 'bottled', 'in', 'tennessee']"
"['love', 'whiskey']"
"['please', 'try', 'another']"
"['the', 'price', 'makes', 'sense']"
"['a', 'little', 'spendy', 'for', 'generic', 'flavor']"
"['lonehand', 'sour', 'mash', 'whiskey']"
"['best', 'whiskey', 'for', 'the', 'price']"
"['comperable', 'to', 'jack', 'black']"
"['nice', '!']"
"['really', 'give', 'it', 'a', 'try']"
"['lonehand', 'whiskey']"
['nan']
"['best', 'recommended', 'whiskey', 'so', 'far']"
"['2', 'ratings', 'only', 'reviews']"
"['1', 'review', 'in', 'another', 'language']"
